Agreement #,IssuerID,Issuer Name,Issuer City,Issuer State,FFIEC Regulator,Agreement File Name,PDF Size,TXT Size,Effective Date,Agreement Description,CFPB Filename,ID,Status
11210,194,US Bancorp,Minneapolis,MN,OCC,FR006213482_12_USBMAP_3Q2014,,,2014-09-30,12_USB_MEDICAL ADVANTAGE PLAN_MAP,creditcardagreement_11210,FR006213482,Add
11211,194,US Bancorp,Minneapolis,MN,OCC,FR006213482_z01_ELAN_3Q2014,,,2014-09-30,z01_ELAN_CLASSIC_GOLD_PLAT,creditcardagreement_11211,FR006213482,Add
11212,194,US Bancorp,Minneapolis,MN,OCC,FR006213482_z02_ELAN_NPSL_3Q2014,,,2014-09-30,z02_ELAN_NO_PRESET_SPEND_LIMIT,creditcardagreement_11212,FR006213482,Add
11213,395,Union First Market Bank,Ruther Glen,VA,FRS,Union Visa Platinum Card Agreement,,,2014-09-30,Union Visa Platinum Card Agreement,creditcardagreement_11213,FR024532303,Add
11214,395,Union First Market Bank,Ruther Glen,VA,FRS,Union Visa Gold Card Agreement,,,2014-09-30,Union Visa Gold Card Agreement,creditcardagreement_11214,FR024532303,Add
11215,395,Union First Market Bank,Ruther Glen,VA,FRS,Union Visa Classic Card Agreement,,,2014-09-30,Union Visa Classic Card Agreement,creditcardagreement_11215,FR024532303,Add
11216,395,Union First Market Bank,Ruther Glen,VA,FRS,Union MasterCard Classic Card Agreement,,,2014-09-30,Union MasterCard Classic Card Agreement,creditcardagreement_11216,FR024532303,Add
11217,395,Union First Market Bank,Ruther Glen,VA,FRS,Union Agent Visa Platinum Card Agreement,,,2014-09-30,Farmers Bank of Appomattox Visa Platinum Card Agreement,creditcardagreement_11217,FR024532303,Add
11218,395,Union First Market Bank,Ruther Glen,VA,FRS,Union Agent Visa Gold Card Agreement,,,2014-09-30,Farmers Bank of Appomattox Visa Gold Card Agreement,creditcardagreement_11218,FR024532303,Add
11219,395,Union First Market Bank,Ruther Glen,VA,FRS,Union Agent Visa Classic Card Agreement,,,2014-09-30,Farmers Bank of Appomattox Visa Classic Card Agreement,creditcardagreement_11219,FR024532303,Add
11220,403,United States Senate Federal Credit Union,Alexandria,VA,NCUA,17041-6 CC Agrmt_1_1_2,,,2014-09-30,Agreement 1 Smart Rate,creditcardagreement_11220,FR083666180,Add
11221,403,United States Senate Federal Credit Union,Alexandria,VA,NCUA,17041-6 CC Agrmt_1_1_2,,,2014-09-30,Agreement 2 Smart Rewards,creditcardagreement_11221,FR083666180,Add
11222,33,Unitus Community Credit Union,Portland,OR,NCUA,CC Agreement 09.04.14 final,,,2014-09-30,Credit Card Agreement and Disclosure,creditcardagreement_11222,FR010753077,Add
11223,33,Unitus Community Credit Union,Portland,OR,NCUA,Visa Credit  Card Rate 9.04.14,,,2014-09-30,Credit Card Rate Sheet and Initial Disclosure,creditcardagreement_11223,FR010753077,Add
11224,104,University of Virginia Community Credit Union,Charlottesville,VA,NCUA,creditcardagreement_9031,,,2014-09-30,All,creditcardagreement_11224,FR106361652,Add
11225,233,Vantage Credit Union,Bridgeton,MO,NCUA,Vantage_MC_Platinum,,,2014-09-30,Vantage_MC_Platinum,creditcardagreement_11225,FR077145902,Add
11226,239,Virginia Credit Union,Richmond,VA,NCUA,037428166_1,,,2014-09-30,Agreement 1,creditcardagreement_11226,FR037428166,Add
11227,503,Washington Trust Bank,Spokane,WA,0,WTB MasterCard Agreement,,,2014-09-30,WTB MasterCard and MasterCard Gold Products,creditcardagreement_11227,910462347,Add
11228,503,Washington Trust Bank,Spokane,WA,0,WTB Visa Credit Card Agreement,,,2014-09-30,WTB Visa Signature and Visa Platinum Products,creditcardagreement_11228,910462347,Add
11229,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_1,,,2014-09-30,Wells Fargo Rewards® Visa®,creditcardagreement_11229,FR780328899,Add
11230,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_2,,,2014-09-30,Wells Fargo Cash Back? Visa®,creditcardagreement_11230,FR780328899,Add
11231,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_3,,,2014-09-30,Wells Fargo Home Rebate Card®,creditcardagreement_11231,FR780328899,Add
11232,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_4,,,2014-09-30,Wells Fargo Visa®,creditcardagreement_11232,FR780328899,Add
11233,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_5,,,2014-09-30,Wells Fargo Visa® Signature Card®,creditcardagreement_11233,FR780328899,Add
11234,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_6,,,2014-09-30,Wells Fargo Private Bank By Invitation® Visa Signature®,creditcardagreement_11234,FR780328899,Add
11235,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_7,,,2014-09-30,Wells Fargo Advisors Premium Rewards Visa Signature®,creditcardagreement_11235,FR780328899,Add
11236,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_8,,,2014-09-30,Wells Fargo Advisors By Invitation® Visa Signature®,creditcardagreement_11236,FR780328899,Add
11237,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_9,,,2014-09-30,Wels Fargo Advisors Platinum Cash Back Visa®,creditcardagreement_11237,FR780328899,Add
11238,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_10,,,2014-09-30,Wells Fargo Visa® College Card,creditcardagreement_11238,FR780328899,Add
11239,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_11,,,2014-09-30,Wells Fargo Cash Back? Visa® College Card,creditcardagreement_11239,FR780328899,Add
11240,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_12,,,2014-09-30,Wells Fargo Visa® Secured Card,creditcardagreement_11240,FR780328899,Add
11241,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_13,,,2014-09-30,Wells Fargo Home Rebate Visa Signature® Card,creditcardagreement_11241,FR780328899,Add
11242,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_14,,,2014-09-30,Wells Fargo Cash Back Visa Signature® Card,creditcardagreement_11242,FR780328899,Add
11243,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_15,,,2014-09-30,Wells Fargo Propel 365 American Express Card,creditcardagreement_11243,FR780328899,Add
11244,15,Wells Fargo Bank NA,Sioux Falls,SD,OCC,FR780328899_16,,,2014-09-30,Wells Fargo Propel World American Express Card,creditcardagreement_11244,FR780328899,Add
11245,320,World's Foremost Bank,Sidney,NE,FDIC,790940451_093014,,,2014-09-30,Agreement 1,creditcardagreement_11245,FR790940451,Add
11246,187,RBS Citizens NA,Providence,RI,OCC,CashBack Agreement Rates and Fees,,,2014-09-30,"CashBack Agreement, Rates & Fees",creditcardagreement_11246,FR007918469,Add
11247,187,RBS Citizens NA,Providence,RI,OCC,Green$ense Agreement Rates and Fees,,,2014-09-30,"Green$ense Agreement, Rates & Fees",creditcardagreement_11247,FR007918469,Add
11248,187,RBS Citizens NA,Providence,RI,OCC,Platinum Agreement Rates and Fees,,,2014-09-30,"Platinum Agreement, Rates & Fees",creditcardagreement_11248,FR007918469,Add
11249,187,RBS Citizens NA,Providence,RI,OCC,Premier CustomCash Agreement Rates and Fees,,,2014-09-30,"Premier CustomCash Agreement, Rates & Fees",creditcardagreement_11249,FR007918469,Add
11250,187,RBS Citizens NA,Providence,RI,OCC,Peoples Platinum Agreement Rates and Fees,,,2014-09-30,"People’s United Platinum Agreement, Rates & Fees",creditcardagreement_11250,FR007918469,Add
11251,144,Synchrony Bank,Draper,UT,OCC,FR833282333_AEO_INC_CREDIT_CARD,,,2014-09-30,AEO Inc Credit Card,creditcardagreement_11251,FR833282333,Add
11252,144,Synchrony Bank,Draper,UT,OCC,FR833282333_AEO_INC_VISA_CARD,,,2014-09-30,AEO Inc Visa Card,creditcardagreement_11252,FR833282333,Add
11253,144,Synchrony Bank,Draper,UT,OCC,FR833282333_AMAZON_CREDIT_CARD,,,2014-09-30,Amazon.com Store Card,creditcardagreement_11253,FR833282333,Add
11254,144,Synchrony Bank,Draper,UT,OCC,FR833282333_ARIENS_CREDIT_CARD_202_199_00,,,2014-09-30,Arien's Credit Card,creditcardagreement_11254,FR833282333,Add
11255,144,Synchrony Bank,Draper,UT,OCC,FR833282333_AUTOMOTIVE_PARTS___SERVICES_CREDIT_CARD_184_027_00,,,2014-09-30,Automotive Parts & Services Credit Card,creditcardagreement_11255,FR833282333,Add
11256,144,Synchrony Bank,Draper,UT,OCC,FR833282333_BARGAIN_OUTLET_CREDIT_CARD_184_285_00,,,2014-09-30,Bargain Outlet Credit Card,creditcardagreement_11256,FR833282333,Add
11257,144,Synchrony Bank,Draper,UT,OCC,FR833282333_BARTONS_CREDIT_CARD_202_293_00,,,2014-09-30,Barton's Credit Card,creditcardagreement_11257,FR833282333,Add
11258,144,Synchrony Bank,Draper,UT,OCC,FR833282333_BELK_CREDIT_CARD,,,2014-09-30,Belk Rewards Card,creditcardagreement_11258,FR833282333,Add
11259,144,Synchrony Bank,Draper,UT,OCC,FR833282333_BRANDSMART_CREDIT_CARD_184_024_00,,,2014-09-30,Brandsmart Credit Card,creditcardagreement_11259,FR833282333,Add
11260,144,Synchrony Bank,Draper,UT,OCC,FR833282333_BRIGGS_STRATTON_CREDIT_CARD_202_194_00,,,2014-09-30,Briggs & Stratton Credit Card,creditcardagreement_11260,FR833282333,Add
11261,144,Synchrony Bank,Draper,UT,OCC,FR833282333_THE_BROOKS_CARD,,,2014-09-30,The Brooks Card,creditcardagreement_11261,FR833282333,Add
11262,144,Synchrony Bank,Draper,UT,OCC,FR833282333_Brooks_Brothers_Platinum_Mastercard,,,2014-09-30,Brooks Brothers Platinum MasterCard,creditcardagreement_11262,FR833282333,Add
11263,144,Synchrony Bank,Draper,UT,OCC,FR833282333_CareCredit_Credit_Card_184_019_00,,,2014-09-30,CareCredit Credit Card,creditcardagreement_11263,FR833282333,Add
11264,144,Synchrony Bank,Draper,UT,OCC,FR833282333_Chevron_Texaco_CREDITCARD,,,2014-09-30,Chevron Texaco Credit Card,creditcardagreement_11264,FR833282333,Add
11265,144,Synchrony Bank,Draper,UT,OCC,FR833282333_Chevron_Texaco_VISACARD,,,2014-09-30,Chevron Texaco Visa Card,creditcardagreement_11265,FR833282333,Add
11266,144,Synchrony Bank,Draper,UT,OCC,FR833282333_COUNTRY_HOME_PRODUCT_OPE_CHP_CREDIT_CARD_201_913_00,,,2014-09-30,Country Home Products Credit Card,creditcardagreement_11266,FR833282333,Add
11267,144,Synchrony Bank,Draper,UT,OCC,FR833282333_Dicks Sporting Goods_CREDITCARD,,,2014-09-30,DICK'S Sporting Goods Credit Card,creditcardagreement_11267,FR833282333,Add
11268,144,Synchrony Bank,Draper,UT,OCC,FR833282333_DICKS_SPORTING_GOODS_MASTERCARD,,,2014-09-30,DICK'S Sporting Goods MasterCard,creditcardagreement_11268,FR833282333,Add
11269,144,Synchrony Bank,Draper,UT,OCC,FR833282333_DISCOUNT_TIRE_CREDIT_CARD_184_034_00,,,2014-09-30,Discount Tire Credit Card,creditcardagreement_11269,FR833282333,Add
11270,144,Synchrony Bank,Draper,UT,OCC,FR833282333_EBATES_CASH_BACK_VISA_PLATINUM_CREDIT_CARD,,,2014-09-30,Ebates Cash Back Visa Platinum Credit Card,creditcardagreement_11270,FR833282333,Add
11271,144,Synchrony Bank,Draper,UT,OCC,FR833282333_EBATES_CASH_BACK_VISA_SIGNATURE_CREDIT_CARD,,,2014-09-30,Ebates Cash Back Visa Signataure Credit Card,creditcardagreement_11271,FR833282333,Add
11272,144,Synchrony Bank,Draper,UT,OCC,FR833282333_EBAY_MASTERCARD,,,2014-09-30,eBay MasterCard,creditcardagreement_11272,FR833282333,Add
11273,144,Synchrony Bank,Draper,UT,OCC,FR833282333_GAP_INC_CREDIT_CARD,,,2014-09-30,Gap Inc Credit Card,creditcardagreement_11273,FR833282333,Add
11274,144,Synchrony Bank,Draper,UT,OCC,FR833282333_GAP_INC_VISA_CARD,,,2014-09-30,Gap Inc Visa Card,creditcardagreement_11274,FR833282333,Add
11275,144,Synchrony Bank,Draper,UT,OCC,FR833282333_HEATING___AIR_CONDITIONING_CREDIT_CARD_201_901_00,,,2014-09-30,Heating & Air Conditioning Credit Card,creditcardagreement_11275,FR833282333,Add
11276,144,Synchrony Bank,Draper,UT,OCC,FR833282333_JCPENNEY_CREDIT_CARD,,,2014-09-30,JCPenney Credit Card,creditcardagreement_11276,FR833282333,Add
11277,144,Synchrony Bank,Draper,UT,OCC,FR833282333_LAWN_AND_GARDEN_CREDIT_CARD_201_909_00,,,2014-09-30,Lawn and Garden Credit Card,creditcardagreement_11277,FR833282333,Add
11278,144,Synchrony Bank,Draper,UT,OCC,FR833282333_LORD_AND_TAYLOR CREDIT CARD,,,2014-09-30,Lord & Taylor Credit Card,creditcardagreement_11278,FR833282333,Add
11279,144,Synchrony Bank,Draper,UT,OCC,FR833282333_LOWES_CREDIT_CARD,,,2014-09-30,Lowe's Credit Card,creditcardagreement_11279,FR833282333,Add
11280,144,Synchrony Bank,Draper,UT,OCC,FR833282333_MENS_WEARHOUSE_PERFECT_FIT_CREDIT_CARD,,,2014-09-30,Men's Wearhouse Perfect Fit Credit Card,creditcardagreement_11280,FR833282333,Add
11281,144,Synchrony Bank,Draper,UT,OCC,FR833282333_PC Richard_Credit Card_184-029-00,,,2014-09-30,PC Richard Credit Card,creditcardagreement_11281,FR833282333,Add
11282,144,Synchrony Bank,Draper,UT,OCC,FR833282333_PAYPAL_SMART_CONNECT_CREDIT_CARD,,,2014-09-30,PayPal Smart Connect Credit Card,creditcardagreement_11282,FR833282333,Add
11283,144,Synchrony Bank,Draper,UT,OCC,FR833282333_PAYPAL_EXTRAS_MASTERCARD,,,2014-09-30,PayPal Extras MasterCard,creditcardagreement_11283,FR833282333,Add
11284,144,Synchrony Bank,Draper,UT,OCC,FR833282333_PHILLIPS 66_CONOCO 76_PHILLIPS 66_AVIATION_PERSONAL_CREDIT_CARD,,,2014-09-30,PHILLIPS 66 CONOCO 76 PHILLIPS 66 Aviation Personal Credit Card,creditcardagreement_11284,FR833282333,Add
11285,144,Synchrony Bank,Draper,UT,OCC,FR833282333_Pivot_Plus_Credit Card_184-311-00,,,2014-09-30,Pivot Plus Credit Card,creditcardagreement_11285,FR833282333,Add
11286,144,Synchrony Bank,Draper,UT,OCC,FR833282333_QVC_CREDIT_CARD,,,2014-09-30,QVC Credit Card,creditcardagreement_11286,FR833282333,Add
11287,144,Synchrony Bank,Draper,UT,OCC,FR833282333_ROOMS_TO_GO_CREDIT_CARD_184_030_00,,,2014-09-30,Rooms To Go Credit Card,creditcardagreement_11287,FR833282333,Add
11288,144,Synchrony Bank,Draper,UT,OCC,FR833282333_SAMS_PERSONAL_CREDIT_CARD,,,2014-09-30,Sam's Club Personal Credit Card,creditcardagreement_11288,FR833282333,Add
11289,144,Synchrony Bank,Draper,UT,OCC,FR833282333_SAMS_CLUB_MASTERCARD,,,2014-09-30,Sam's Club MasterCard,creditcardagreement_11289,FR833282333,Add
11290,144,Synchrony Bank,Draper,UT,OCC,FR833282333_SHOPHQ_CREDIT_CARD,,,2014-09-30,ShopHQ Credit Card,creditcardagreement_11290,FR833282333,Add
11291,144,Synchrony Bank,Draper,UT,OCC,FR833282333_STEIN_MART_CREDIT_CARD,,,2014-09-30,Stein Mart Credit Card,creditcardagreement_11291,FR833282333,Add
11292,144,Synchrony Bank,Draper,UT,OCC,FR833282333_STEIN_MART-PLATINUM_MASTERCARD,,,2014-09-30,Stein Mart Platinum MasterCard,creditcardagreement_11292,FR833282333,Add
11293,144,Synchrony Bank,Draper,UT,OCC,FR833282333_SYNCHRONY_BANK_RETAIL_CREDIT_CARD_184_017_00,,,2014-09-30,Synchrony Bank Retail Credit Card,creditcardagreement_11293,FR833282333,Add
11294,144,Synchrony Bank,Draper,UT,OCC,FR833282333_TJX_REWARDS_CREDIT_CARD,,,2014-09-30,TJX Rewards Credit Card,creditcardagreement_11294,FR833282333,Add
11295,144,Synchrony Bank,Draper,UT,OCC,FR833282333_TJX_REWARDS_PLATINUM_MASTERCARD,,,2014-09-30,TJX Rewards Platinum MasterCard,creditcardagreement_11295,FR833282333,Add
11296,144,Synchrony Bank,Draper,UT,OCC,FR833282333_TORO_EXMARK_CREDIT_CARD_201_910_00,,,2014-09-30,Toro Exmark Credit Card,creditcardagreement_11296,FR833282333,Add
11297,144,Synchrony Bank,Draper,UT,OCC,FR833282333_R_US_CREDIT_CARD,,,2014-09-30,R Us Credit Card,creditcardagreement_11297,FR833282333,Add
11298,144,Synchrony Bank,Draper,UT,OCC,FR833282333_R_US_PLATINUM_MASTERCARD,,,2014-09-30,R Us Platinum MasterCard,creditcardagreement_11298,FR833282333,Add
11299,144,Synchrony Bank,Draper,UT,OCC,FR833282333_WALMART_CREDIT_CARD,,,2014-09-30,Walmart Credit Card,creditcardagreement_11299,FR833282333,Add
11300,144,Synchrony Bank,Draper,UT,OCC,FR833282333_WALMART_MASTERCARD,,,2014-09-30,Walmart MasterCard,creditcardagreement_11300,FR833282333,Add
11301,144,Synchrony Bank,Draper,UT,OCC,FR833282333_WORLD_MARKET_CREDIT_CARD_202_295_00,,,2014-09-30,World Market Credit Card,creditcardagreement_11301,FR833282333,Add
11302,362,Toyota Financial Savings Bank,Fargo,ND,FDIC,FR362535650_10_TOY_3Q2014,,,2014-09-30,Toyota Platinum Credit Card,creditcardagreement_11302,FR362535650,Add
11303,362,Toyota Financial Savings Bank,Fargo,ND,FDIC,FR362535650_11_TOYSIG_3Q2014,,,2014-09-30,Toyota Signature Credit Card,creditcardagreement_11303,FR362535650,Add
11304,434,Spire Federal Credit Union,Falcon Heights,MN,NCUA,Visa Gold_Nov2014,,,2014-09-30,Gold,creditcardagreement_11304,FR079709531,Add
11305,434,Spire Federal Credit Union,Falcon Heights,MN,NCUA,LAKEWINDS VisaPlatinum_Nov2014,,,2014-09-30,Lakewinds,creditcardagreement_11305,FR079709531,Add
11306,434,Spire Federal Credit Union,Falcon Heights,MN,NCUA,VisaPlatinum_JNov2014,,,2014-09-30,Platinum,creditcardagreement_11306,FR079709531,Add
11307,434,Spire Federal Credit Union,Falcon Heights,MN,NCUA,VALLEY NATURAL VisaPlatinum_Nov2014,,,2014-09-30,Valley Natural,creditcardagreement_11307,FR079709531,Add
11308,434,Spire Federal Credit Union,Falcon Heights,MN,NCUA,Wedge Visa Platinum_Nov2014,,,2014-09-30,Wedge,creditcardagreement_11308,FR079709531,Add
11309,434,Spire Federal Credit Union,Falcon Heights,MN,NCUA,SEWARD CO-OP VisaPlatinum_Nov2014,,,2014-09-30,Seward,creditcardagreement_11309,FR079709531,Add
11310,423,HSBC Bank USA NA,McLean,VA,OCC,787095087_Addendum_HBUS_Platinum_ (0814),,,2014-09-30,HSBC Platinum Credit Card,creditcardagreement_11310,FR787095087,Add
11311,423,HSBC Bank USA NA,McLean,VA,OCC,787095087_Addendum_HBUS_Premier_ (0814),,,2014-09-30,HSBC Premier Credit Card,creditcardagreement_11311,FR787095087,Add
11312,423,HSBC Bank USA NA,McLean,VA,OCC,787095087_Addendum_HBUS_Advance_ (0814),,,2014-09-30,HSBC Advance Credit Card,creditcardagreement_11312,FR787095087,Add
11313,423,HSBC Bank USA NA,McLean,VA,OCC,787095087_Addendum_HBUS_Platinum Rewards_ (0814),,,2014-09-30,HSBC Platinum with Rewards Credit Card,creditcardagreement_11313,FR787095087,Add
11314,523,Centra Credit Union,Columbus,IN,0,M-108336 Centra CU Visa Platinum 9.9,,,2014-09-30,Visa Platinum Disclosure,creditcardagreement_11314,0,Add
11315,523,Centra Credit Union,Columbus,IN,0,M-108337 Centra CU Visa Platinum Agreement,,,2014-09-30,Visa Platinum Terms and Conditions,creditcardagreement_11315,0,Add
11316,523,Centra Credit Union,Columbus,IN,0,M-106796 Visa Signature YOU Card Agreement,,,2014-09-30,YOU Card Terms and Conditions,creditcardagreement_11316,0,Add
11317,523,Centra Credit Union,Columbus,IN,0,Visa Signature YOU Card Disclosure,,,2014-09-30,YOU Card Disclosure,creditcardagreement_11317,0,Add
11318,53,America's First Federal Credit Union (Alabama),Birmingham,AL,NCUA,FR079121414_Mastercard092014,,,2014-09-30,Mastercard,creditcardagreement_11318,FR079121414,Add
11319,53,America's First Federal Credit Union (Alabama),Birmingham,AL,NCUA,FR079121414_PlatinumPro092014,,,2014-09-30,PlatinumPro,creditcardagreement_11319,FR079121414,Add
11320,53,America's First Federal Credit Union (Alabama),Birmingham,AL,NCUA,FR079121414_VisaPlatinum108092014,,,2014-09-30,Visa Platinum 10.80%,creditcardagreement_11320,FR079121414,Add
11321,53,America's First Federal Credit Union (Alabama),Birmingham,AL,NCUA,FR079121414_VisaPlatinum123092014,,,2014-09-30,Visa Platinum 12.30%,creditcardagreement_11321,FR079121414,Add
11322,53,America's First Federal Credit Union (Alabama),Birmingham,AL,NCUA,FR079121414_VisaPlatinum148092014,,,2014-09-30,Visa Platinum 14.80%,creditcardagreement_11322,FR079121414,Add
11323,53,America's First Federal Credit Union (Alabama),Birmingham,AL,NCUA,FR079121414_VisaPlatinum180092014,,,2014-09-30,Visa Platinum 18.00%,creditcardagreement_11323,FR079121414,Add
11324,53,America's First Federal Credit Union (Alabama),Birmingham,AL,NCUA,FR079121414_VisaPlatinum780092014,,,2014-09-30,Visa Platinum 7.80%,creditcardagreement_11324,FR079121414,Add
11325,53,America's First Federal Credit Union (Alabama),Birmingham,AL,NCUA,FR079121414_VisaPlatinum980092014,,,2014-09-30,Visa Platinum 9.8%,creditcardagreement_11325,FR079121414,Add
